action_times,actions,button_pressed,correct,env,path,pr_freq,prs,pseudo_rewards,questions,responses,returns,rewards,rt,score,stars,stimulus,time_elapsed,trial,trial_id,trial_index,trial_type,view_history,worker_id,assignment_id,pid
"[4853, 5348, 5905, 10143, 10942, 11826]","['down', 'up', 'up', 'up', 'up', 'up']",,,static/json/pachinko_13.json,"['0_2', '1_3', '2_2', '3_2', '4_1', '5_1', '6_0']",0.0,[],,,,"{'2': 7, '6': 21, '1': -4}","[2, -5, -1, -12, 15, 15]","[4853, 3, 43, 3731, 295, 380]",14.0,0.0,,582954,55.0,,33.0,graph,,A3I3JQX0P2F0K3,37WLF8U1WPQ7LJMUHO8Q12RJ2PIK65,48
"[1548, 3551, 4754, 5552, 6200, 6729]","['up', 'up', 'down', 'down', 'up', 'down']",,,static/json/pachinko_37.json,"['0_2', '1_2', '2_1', '3_2', '4_2', '5_2', '6_2']",0.0,[],,,,"{'2': 10, '6': 21, '1': -14}","[0, 0, 8, -4, -4, 5]","[1548, 1500, 703, 300, 148, 27]",5.0,0.0,,591539,151.0,,34.0,graph,,A3I3JQX0P2F0K3,37WLF8U1WPQ7LJMUHO8Q12RJ2PIK65,48
"[1679, 2245, 3234, 3797, 4364, 5167]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_11.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",2.0,"[30, 27, 0]",static/json/pseudo_rewards_34.json,,,"{'2': 7, '6': 30, '1': -21}","[1, -1, 9, -6, 2, 25]","[1664, 71, 485, 71, 63, 310]",30.0,57.0,,599189,45.0,,35.0,graph,,A3I3JQX0P2F0K3,37WLF8U1WPQ7LJMUHO8Q12RJ2PIK65,48
"[1391, 2182, 2953, 4020, 5294, 6126]","['down', 'down', 'up', 'down', 'down', 'up']",,,static/json/pachinko_31.json,"['0_1', '1_2', '2_2', '3_2', '4_2', '5_3', '6_2']",2.0,"[22, -3, 0]",static/json/pseudo_rewards_94.json,,,"{'2': 9, '6': 23, '1': -3}","[1, 0, 6, 14, 4, -8]","[1378, 292, 271, 564, 760, 335]",17.0,19.0,,607198,125.0,,36.0,graph,,A3I3JQX0P2F0K3,37WLF8U1WPQ7LJMUHO8Q12RJ2PIK65,48
"[889, 1732, 2709, 3329, 3890, 4398]","['down', 'down', 'up', 'down', 'up', 'down']",,,static/json/pachinko_5.json,"['0_0', '1_1', '2_1', '3_1', '4_1', '5_1', '6_1']",0.0,[],,,,"{'2': 11, '6': 31, '1': -29}","[0, 2, 2, 4, 1, 22]","[888, 338, 481, 118, 62, 3]",31.0,0.0,,613345,23.0,,37.0,graph,,A3I3JQX0P2F0K3,37WLF8U1WPQ7LJMUHO8Q12RJ2PIK65,48
"[650, 1685, 2522, 3472, 4072, 4631]","['down', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_35.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",2.0,"[23, 12, 0]",static/json/pseudo_rewards_106.json,,,"{'2': 14, '6': 29, '1': -8}","[0, 6, 7, 4, 9, 3]","[627, 534, 329, 456, 91, 62]",29.0,35.0,,619714,141.0,,38.0,graph,,A3I3JQX0P2F0K3,37WLF8U1WPQ7LJMUHO8Q12RJ2PIK65,48
"[1178, 2073, 2759, 3368, 4852, 5390]","['down', 'down', 'up', 'down', 'up', 'up']",,,static/json/pachinko_27.json,"['0_0', '1_1', '2_1', '3_1', '4_1', '5_1', '6_0']",2.0,"[33, 13, 0]",static/json/pseudo_rewards_82.json,,,"{'2': 13, '6': 33, '1': -4}","[0, 0, 2, 0, 0, 13]","[1164, 384, 176, 111, 986, 50]",15.0,46.0,,627514,109.0,,39.0,graph,,A3I3JQX0P2F0K3,37WLF8U1WPQ7LJMUHO8Q12RJ2PIK65,48
"[6267, 20664, 26841, 28465, 30113, 31017]","['up', 'up', 'down', 'down', 'up', 'up']",,,static/json/pachinko_29.json,"['0_3', '1_3', '2_2', '3_3', '4_3', '5_3', '6_2']",1.0,"[29, 25, 32, 37, 25, 0]",static/json/pseudo_rewards_87.json,,,"{'2': 7, '6': 27, '1': -37}","[-2, -3, -7, -5, 12, 25]","[6252, 13878, 5638, 1083, 1111, 369]",20.0,148.0,,90859,116.0,,0.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[18811, 19978, 21251, 22248, 23490, 24292]","['down', 'up', 'up', 'down', 'down', 'up']",,,static/json/pachinko_21.json,"['0_0', '1_1', '2_0', '3_0', '4_0', '5_1', '6_0']",1.0,"[35, 37, 41, 41, 35, 0]",static/json/pseudo_rewards_63.json,,,"{'2': 14, '6': 36, '1': -16}","[1, -2, -4, 0, 6, 35]","[18801, 641, 733, 466, 708, 273]",36.0,189.0,,117790,84.0,,1.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[5163, 5933, 6760, 7483, 10472, 11200]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_32.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",0.0,[],,,,"{'2': 1, '6': 34, '1': -12}","[0, 1, -1, 11, 5, 1]","[5163, 263, 323, 213, 2485, 213]",17.0,0.0,,131293,131.0,,2.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[10562, 11262, 11965, 12772, 13513, 14435]","['down', 'down', 'down', 'up', 'up', 'up']",,,static/json/pachinko_35.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_0']",3.0,"[16, 0]",static/json/pseudo_rewards_107.json,,,"{'2': 14, '6': 29, '1': -8}","[0, 6, 7, 4, 9, -8]","[10553, 190, 193, 286, 224, 396]",18.0,16.0,,147964,142.0,,3.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[6945, 7573, 8293, 9033, 9716, 10413]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_24.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",0.0,[],,,,"{'2': 16, '6': 29, '1': -3}","[2, -4, -10, 2, 13, 26]","[6945, 119, 223, 213, 179, 193]",29.0,0.0,,160627,99.0,,4.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2935, 4449, 5283, 5953, 6673, 7463]","['down', 'up', 'down', 'down', 'down', 'down']",,,static/json/pachinko_17.json,"['0_1', '1_2', '2_1', '3_2', '4_2', '5_3', '6_3']",1.0,"[29, 27, 24, 22, 4, 0]",static/json/pseudo_rewards_51.json,,,"{'2': 9, '6': 28, '1': -8}","[-1, 2, 3, 2, 18, 0]","[2926, 999, 303, 137, 207, 248]",24.0,106.0,,170187,68.0,,5.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[4663, 5283, 6006, 6635, 7380, 8056]","['down', 'down', 'up', 'down', 'up', 'up']",,,static/json/pachinko_15.json,"['0_2', '1_3', '2_3', '3_3', '4_3', '5_3', '6_2']",3.0,"[26, 0]",static/json/pseudo_rewards_47.json,,,"{'2': 8, '6': 35, '1': -4}","[-1, 4, 6, 0, 19, 5]","[4654, 113, 203, 118, 243, 153]",33.0,26.0,,180240,62.0,,6.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[4151, 4811, 5508, 8876, 9508, 12476]","['up', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_5.json,"['0_0', '1_0', '2_0', '3_1', '4_0', '5_0', '6_0']",1.0,"[22, 19, 27, 9, 0, 0]",static/json/pseudo_rewards_15.json,,,"{'2': 11, '6': 31, '1': -29}","[1, 3, -8, -4, -6, -25]","[4143, 146, 161, 2845, 83, 2446]",-39.0,77.0,,194995,20.0,,7.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2897, 5934, 11560, 12250, 12977, 13716]","['up', 'up', 'up', 'up', 'up', 'up']",,,static/json/pachinko_1.json,"['0_3', '1_3', '2_2', '3_2', '4_1', '5_1', '6_0']",1.0,"[20, 21, 17, 19, -4, 0]",static/json/pseudo_rewards_3.json,,,"{'2': 10, '6': 24, '1': -12}","[4, -1, 4, -2, 11, -10]","[2888, 2530, 5100, 155, 183, 207]",6.0,73.0,,210838,4.0,,8.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[7194, 7801, 8388, 9034, 9757, 10391]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_27.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",3.0,"[32, 0]",static/json/pseudo_rewards_83.json,,,"{'2': 13, '6': 33, '1': -4}","[0, 0, 1, 12, 16, -2]","[7185, 93, 77, 113, 200, 133]",27.0,32.0,,223292,110.0,,9.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[1938, 3098, 5489, 6295, 6955, 7627]","['down', 'down', 'down', 'up', 'up', 'up']",,,static/json/pachinko_14.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_0']",2.0,"[24, -1, 0]",static/json/pseudo_rewards_43.json,,,"{'2': 10, '6': 21, '1': -2}","[0, -4, 6, 8, -5, 4]","[1929, 653, 1863, 283, 147, 164]",9.0,23.0,,232936,57.0,,10.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[7826, 8933, 10519, 12594, 13320, 14272]","['down', 'down', 'down', 'up', 'up', 'up']",,,static/json/pachinko_25.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_0']",1.0,"[26, 20, 24, 17, -16, 0]",static/json/pseudo_rewards_75.json,,,"{'2': 10, '6': 26, '1': -1}","[0, 6, -8, 7, 10, -33]","[7817, 583, 1035, 1544, 194, 424]",-18.0,71.0,,249470,100.0,,11.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2522, 3717, 5647, 6937, 10953, 11564]","['up', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_34.json,"['0_1', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",2.0,"[28, -7, 0]",static/json/pseudo_rewards_103.json,,,"{'2': 11, '6': 34, '1': -5}","[-2, 8, 10, 2, -12, -4]","[2512, 673, 1389, 793, 3496, 103]",2.0,21.0,,263043,137.0,,12.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[3360, 4021, 4688, 5367, 7731, 8471]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_9.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",1.0,"[28, 28, 28, 18, 1, 0]",static/json/pseudo_rewards_27.json,,,"{'2': 3, '6': 27, '1': -15}","[-1, 0, 0, 10, 17, 1]","[3351, 135, 137, 149, 1830, 194]",27.0,103.0,,273532,36.0,,13.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[3457, 4170, 6848, 7490, 8182, 8880]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_26.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",2.0,"[28, 31, 0]",static/json/pseudo_rewards_79.json,,,"{'2': 4, '6': 28, '1': -8}","[0, 0, 0, -3, 24, 7]","[3448, 212, 2160, 132, 179, 172]",28.0,59.0,,284438,105.0,,14.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[1633, 2941, 3814, 4464, 5104, 5750]","['down', 'down', 'down', 'up', 'up', 'up']",,,static/json/pachinko_33.json,"['0_1', '1_2', '2_2', '3_3', '4_2', '5_2', '6_1']",1.0,"[29, 29, 29, 27, 10, 0]",static/json/pseudo_rewards_99.json,,,"{'2': 15, '6': 30, '1': -9}","[1, 0, 0, 2, 17, 10]","[1614, 793, 334, 117, 107, 120]",30.0,124.0,,292428,132.0,,15.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2996, 3598, 4278, 4904, 5558, 6238]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_22.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",2.0,"[31, 25, 0]",static/json/pseudo_rewards_67.json,,,"{'2': 10, '6': 30, '1': -10}","[0, -1, -3, 9, 5, 20]","[2987, 90, 156, 112, 138, 163]",30.0,56.0,,300949,89.0,,16.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[908, 1521, 2164, 2884, 3567, 4327]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_6.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",2.0,"[33, 41, 0]",static/json/pseudo_rewards_19.json,,,"{'2': 12, '6': 35, '1': -1}","[1, 1, 1, -9, 20, 21]","[899, 113, 126, 193, 162, 236]",35.0,74.0,,307434,25.0,,17.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2629, 3347, 4216, 5859, 6583, 8536]","['up', 'up', 'up', 'up', 'up', 'down']",,,static/json/pachinko_39.json,"['0_2', '1_2', '2_1', '3_1', '4_0', '5_0', '6_0']",3.0,"[17, 0]",static/json/pseudo_rewards_119.json,,,"{'2': 17, '6': 36, '1': -5}","[-2, -3, 3, 0, 1, -4]","[2620, 217, 369, 1132, 219, 1440]",-5.0,17.0,,318053,158.0,,18.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2598, 3273, 3897, 4864, 5674, 6401]","['up', 'up', 'up', 'up', 'down', 'down']",,,static/json/pachinko_38.json,"['0_2', '1_2', '2_1', '3_1', '4_0', '5_1', '6_1']",2.0,"[33, 25, 0]",static/json/pseudo_rewards_115.json,,,"{'2': 16, '6': 31, '1': -15}","[1, -3, -7, 15, 7, 18]","[2590, 163, 107, 437, 267, 206]",31.0,58.0,,326565,153.0,,19.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[764, 1421, 2051, 5648, 6282, 6947]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_7.json,"['0_3', '1_3', '2_2', '3_2', '4_2', '5_3', '6_3']",3.0,"[10, 0]",static/json/pseudo_rewards_23.json,,,"{'2': 18, '6': 31, '1': -7}","[0, 0, 8, -17, 3, 21]","[755, 143, 123, 3073, 104, 153]",15.0,10.0,,335494,30.0,,20.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[1686, 5613, 8541, 9376, 10049, 11987]","['down', 'down', 'up', 'up', 'up', 'down']",,,static/json/pachinko_3.json,"['0_0', '1_1', '2_1', '3_1', '4_0', '5_0', '6_0']",3.0,"[17, 0]",static/json/pseudo_rewards_11.json,,,"{'2': 11, '6': 23, '1': -5}","[0, 1, 2, 6, -5, 0]","[1673, 3420, 2415, 303, 173, 1427]",4.0,17.0,,349529,14.0,,21.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[4861, 5535, 6272, 7267, 8880, 9561]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_20.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_2', '6_1']",0.0,[],,,,"{'2': 13, '6': 36, '1': -4}","[0, -1, 5, 14, -3, 13]","[4861, 173, 227, 488, 1101, 182]",28.0,0.0,,361035,83.0,,22.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[3022, 5718, 6465, 7591, 8241, 8935]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_37.json,"['0_2', '1_2', '2_1', '3_1', '4_1', '5_2', '6_2']",1.0,"[21, 21, 21, 2, 5, 0]",static/json/pseudo_rewards_111.json,,,"{'2': 10, '6': 21, '1': -14}","[0, 0, 0, 19, -3, 5]","[3013, 2176, 207, 600, 117, 176]",21.0,70.0,,372033,148.0,,23.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2952, 3573, 4204, 4974, 5674, 6417]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_12.json,"['0_1', '1_1', '2_0', '3_0', '4_0', '5_1', '6_1']",0.0,[],,,,"{'2': 18, '6': 34, '1': -3}","[-1, 1, -4, 5, -3, 1]","[2952, 109, 123, 260, 193, 236]",-1.0,0.0,,380466,51.0,,24.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[677, 2833, 3467, 4111, 4721, 5403]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_8.json,"['0_2', '1_2', '2_1', '3_1', '4_1', '5_2', '6_2']",0.0,[],,,,"{'2': 8, '6': 26, '1': -20}","[-1, 1, 1, -4, 20, 9]","[677, 1650, 133, 143, 103, 185]",26.0,0.0,,387803,35.0,,25.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[901, 2964, 4098, 4994, 5669, 6365]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_4.json,"['0_1', '1_1', '2_0', '3_0', '4_0', '5_1', '6_1']",0.0,[],,,,"{'2': 15, '6': 36, '1': -8}","[0, 5, -2, 9, -1, 0]","[899, 1559, 627, 390, 153, 193]",11.0,0.0,,396324,19.0,,26.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[3376, 4172, 4812, 5532, 6245, 6909]","['down', 'down', 'up', 'down', 'up', 'down']",,,static/json/pachinko_0.json,"['0_2', '1_3', '2_3', '3_3', '4_3', '5_3', '6_3']",0.0,[],,,,"{'2': 23, '6': 38, '1': -1}","[1, -3, 1, 10, 0, 8]","[3376, 292, 133, 203, 180, 163]",17.0,0.0,,405284,3.0,,27.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[3767, 4579, 7926, 8597, 9414, 10091]","['up', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_30.json,"['0_0', '1_0', '2_0', '3_1', '4_1', '5_2', '6_2']",2.0,"[23, 19, 0]",static/json/pseudo_rewards_91.json,,,"{'2': 1, '6': 22, '1': -17}","[-1, 0, 7, -3, 3, 0]","[3757, 301, 2835, 154, 285, 179]",6.0,42.0,,417391,121.0,,28.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[4601, 5211, 5884, 6581, 7184, 7817]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_11.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",3.0,"[21, 0]",static/json/pseudo_rewards_35.json,,,"{'2': 7, '6': 30, '1': -21}","[1, -1, 9, -6, 2, 25]","[4592, 103, 159, 176, 108, 109]",30.0,21.0,,427286,46.0,,29.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[652, 1490, 2157, 3649, 4365, 5090]","['up', 'up', 'up', 'up', 'down', 'down']",,,static/json/pachinko_13.json,"['0_2', '1_2', '2_1', '3_1', '4_0', '5_1', '6_1']",1.0,"[21, 26, 35, 43, 15, 0]",static/json/pseudo_rewards_39.json,,,"{'2': 7, '6': 21, '1': -4}","[0, -5, -9, -8, 28, 0]","[644, 320, 136, 961, 179, 187]",6.0,140.0,,434475,52.0,,30.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2141, 2834, 3531, 4298, 5227, 5917]","['down', 'down', 'up', 'down', 'down', 'down']",,,static/json/pachinko_10.json,"['0_1', '1_2', '2_2', '3_2', '4_2', '5_3', '6_3']",2.0,"[40, 17, 0]",static/json/pseudo_rewards_31.json,,,"{'2': 27, '6': 39, '1': -15}","[0, -1, 4, 15, -10, -4]","[2131, 192, 176, 240, 406, 175]",4.0,57.0,,442428,41.0,,31.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2737, 3409, 4024, 4654, 5264, 5930]","['down', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_36.json,"['0_0', '1_1', '2_0', '3_0', '4_0', '5_1', '6_1']",0.0,[],,,,"{'2': 12, '6': 27, '1': -11}","[-2, -5, 2, 16, 0, 16]","[2737, 152, 103, 133, 93, 144]",27.0,0.0,,450468,147.0,,32.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2701, 3397, 4081, 4775, 5465, 6115]","['down', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_28.json,"['0_1', '1_2', '2_1', '3_1', '4_1', '5_2', '6_2']",0.0,[],,,,"{'2': 9, '6': 33, '1': -3}","[0, 8, 0, 6, -27, 8]","[2701, 182, 183, 193, 183, 133]",-5.0,0.0,,458679,115.0,,33.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[6037, 10207, 10794, 11444, 12124, 12794]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_16.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_2', '6_1']",0.0,[],,,,"{'2': 23, '6': 37, '1': -1}","[-2, 2, 6, -2, 23, -10]","[6037, 3653, 73, 140, 187, 173]",17.0,0.0,,473526,67.0,,34.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[1767, 2450, 3860, 4650, 5307, 5947]","['down', 'down', 'down', 'up', 'up', 'up']",,,static/json/pachinko_31.json,"['0_1', '1_2', '2_2', '3_3', '4_2', '5_2', '6_1']",3.0,"[9, 0]",static/json/pseudo_rewards_95.json,,,"{'2': 9, '6': 23, '1': -3}","[1, 0, -8, 12, -5, 1]","[1758, 179, 906, 266, 126, 143]",1.0,9.0,,481493,126.0,,35.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2211, 2841, 3494, 4234, 4934, 5624]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_2.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",2.0,"[37, 33, 0]",static/json/pseudo_rewards_7.json,,,"{'2': 3, '6': 39, '1': -22}","[0, 2, 9, -5, 17, 16]","[2200, 130, 135, 223, 177, 163]",39.0,70.0,,489276,9.0,,36.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[2930, 3600, 4293, 5104, 5933, 6620]","['down', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_19.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",3.0,"[25, 0]",static/json/pseudo_rewards_59.json,,,"{'2': 23, '6': 36, '1': -2}","[0, -4, 2, -7, 4, 28]","[2919, 163, 189, 287, 313, 183]",23.0,25.0,,497956,78.0,,37.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[3587, 4340, 5034, 5700, 6624, 7364]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_18.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",2.0,"[37, 22, 0]",static/json/pseudo_rewards_55.json,,,"{'2': 16, '6': 37, '1': -6}","[0, 0, 1, 14, 1, 21]","[3580, 242, 156, 152, 398, 233]",37.0,59.0,,507396,73.0,,38.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[3466, 4137, 4787, 5491, 6140, 7223]","['down', 'down', 'down', 'up', 'up', 'up']",,,static/json/pachinko_23.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_0']",3.0,"[28, 0]",static/json/pseudo_rewards_71.json,,,"{'2': 25, '6': 36, '1': -9}","[-3, -1, 5, 0, 6, 22]","[3458, 169, 152, 176, 123, 573]",29.0,28.0,,516817,94.0,,39.0,graph,,A3JI3B5GTVA95F,33FBRBDW6OZC6ZTUIQOQXXA23BY8C1,49
"[9996, 12011, 14801, 16723, 18361, 21520]","['down', 'down', 'up', 'down', 'down', 'up']",,,static/json/pachinko_25.json,"['0_0', '1_1', '2_1', '3_1', '4_1', '5_2', '6_1']",1.0,"[26, 20, 15, 17, 23, 0]",static/json/pseudo_rewards_75.json,,,"{'2': 10, '6': 26, '1': -1}","[0, 6, 5, -2, -6, 23]","[9980, 1520, 2292, 1414, 1137, 2661]",26.0,101.0,,122614,100.0,,0.0,graph,,A3MJ47AD05HGC,336YQZE83VE6S3MJXHB1O95NVY8M50,50
"[3557, 4359, 5707, 6550, 8746, 9261]","['up', 'down', 'up', 'down', 'down', 'up']",,,static/json/pachinko_24.json,"['0_0', '1_0', '2_0', '3_0', '4_0', '5_1', '6_0']",0.0,[],,,,"{'2': 16, '6': 29, '1': -3}","[2, 5, 1, 0, -3, 11]","[3557, 304, 836, 345, 1691, 22]",16.0,0.0,,136104,99.0,,1.0,graph,,A3MJ47AD05HGC,336YQZE83VE6S3MJXHB1O95NVY8M50,50
"[2754, 3377, 5139, 5797, 6362, 6930]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_26.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",2.0,"[28, 31, 0]",static/json/pseudo_rewards_79.json,,,"{'2': 4, '6': 28, '1': -8}","[0, 0, 0, -3, 24, 7]","[2749, 133, 1258, 155, 66, 55]",28.0,59.0,,145928,105.0,,2.0,graph,,A3MJ47AD05HGC,336YQZE83VE6S3MJXHB1O95NVY8M50,50
"[1694, 2710, 3414, 4996, 6161, 7099]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_2.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",2.0,"[37, 33, 0]",static/json/pseudo_rewards_7.json,,,"{'2': 3, '6': 39, '1': -22}","[0, 2, 9, -5, 17, 3]","[1689, 519, 202, 1073, 666, 443]",26.0,70.0,,156866,9.0,,3.0,graph,,A3MJ47AD05HGC,336YQZE83VE6S3MJXHB1O95NVY8M50,50
"[1923, 2685, 3394, 4078, 7165, 7847]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_37.json,"['0_2', '1_2', '2_1', '3_1', '4_1', '5_2', '6_2']",1.0,"[21, 21, 21, 2, 5, 0]",static/json/pseudo_rewards_111.json,,,"{'2': 10, '6': 21, '1': -14}","[0, 0, 0, 19, -3, 5]","[1918, 260, 202, 170, 2590, 189]",21.0,70.0,,167288,148.0,,4.0,graph,,A3MJ47AD05HGC,336YQZE83VE6S3MJXHB1O95NVY8M50,50
